Group,Status,Scientific Name,Inverted Common Name,FWS 2017,Other Fed 2017,States 2017,Total 2017,Area
Amphibians,E,arroyo southwestern ,"toad, arroyo ",245087,375272,0,620359,
Amphibians,T,ambystoma californiense ,"salamander, california tiger ",737957,1052249,0,1790206, u.s.a. 
Amphibians,E,ambystoma californiense ,"salamander, california tiger ",570447,52156,0,622603, u.s.a. 
Amphibians,E,ambystoma californiense ,"salamander, california tiger ",541608,100600,0,642208, u.s.a. 
Amphibians,E,eurycea sosorum ,"salamander, barton springs ",15000,300,0,15300, wherever found
Amphibians,E,eurycea waterlooensis ,"salamander, austin blind ",5500,200,0,5700, wherever found
Amphibians,E,cryptobranchus alleganiensis bishopi ,"hellbender, ozark ",46500,10000,17900,74400, wherever found
Amphibians,T,eleutherodactylus cooki ,guajon ,6000,0,0,6000, wherever found
Amphibians,E,rana sierrae ,"frog, sierra nevada yellow-legged ",235356,470500,0,705856, wherever found
Amphibians,E,atelopus varius zeteki ,"frog, panamanian golden ",0,41750,0,41750, wherever found
Amphibians,T,rana pretiosa ,"frog, oregon spotted ",1021785,529726,24480,1575991, wherever found
Amphibians,E,rana muscosa ,"frog, mountain yellow-legged ",205945,212008,0,417953, northern california dps
Amphibians,E,rana muscosa ,"frog, mountain yellow-legged ",72490,18578,0,91068, southern california dps
Amphibians,E,rana sevosa ,"frog, dusky gopher ",316000,17734,0,333734, wherever found
Amphibians,T,rana chiricahuensis ,"frog, chiricahua leopard ",88488,188396,291140,568024, wherever found
Amphibians,T,rana draytonii ,"frog, california red-legged ",1342481,1781829,0,3124310, wherever found
Amphibians,E,eleutherodactylus juanariveroi ,"coqui, llanero ",9500,0,0,9500, wherever found
Amphibians,T,eleutherodactylus jasperi ,"coqui, golden ",13000,28250,0,41250, wherever found
Amphibians,T,plethodon nettingi ,"salamander, cheat mountain ",12180,200,7336,19716, wherever found
Amphibians,T,ambystoma cingulatum ,"salamander, frosted flatwoods ",442000,350681,46933,839614, wherever found
Amphibians,E,batrachoseps aridus ,"salamander, desert slender ",550,10000,0,10550, wherever found
Amphibians,E,andrias japonicus ,"salamander, japanese giant ",0,55750,0,55750,
Amphibians,T,anaxyrus canorus ,"toad, yosemite ",211200,226522,0,437722, wherever found
Amphibians,E,bufo hemiophrys baxteri ,"toad, wyoming ",578592,33020,6778,618390, wherever found
Amphibians,T,peltophryne lemur ,"toad, puerto rican crested ",8500,0,0,8500, wherever found
Amphibians,T,eurycea naufragia ,"salamander, georgetown ",5000,400,0,5400, wherever found
Amphibians,E,typhlomolge rathbuni ,"salamander, texas blind ",20000,0,0,20000, wherever found
Amphibians,E,ambystoma tigrinum stebbinsi ,"salamander, sonora tiger ",4000,11380,39010,54390, wherever found
Amphibians,E,plethodon shenandoah ,"salamander, shenandoah ",1800,27800,0,29600, wherever found
Amphibians,E,bufo houstonensis ,"toad, houston ",95000,7400,1093,103493, wherever found
Amphibians,T,eurycea nana ,"salamander, san marcos ",10000,0,0,10000, wherever found
Amphibians,T,eurycea chisholmensis ,"salamander, salado ",5000,400,0,5400, wherever found
Amphibians,E,ambystoma bishopi ,"salamander, reticulated flatwoods ",32500,588754,30171,651425, wherever found
Amphibians,T,phaeognathus hubrichti ,"salamander, red hills ",1500,1700,0,3200, wherever found
Amphibians,T,eurycea tonkawae ,"salamander, jollyville plateau ",5500,600,0,6100, wherever found
Amphibians,E,plethodon neomexicanus ,"salamander, jemez mountains ",10000,150500,0,160500, wherever found
Amphibians,E,ambystoma macrodactylum croceum ,"salamander, santa cruz long-toed ",72345,6400,0,78745, wherever found
Arachnids,E,cicurina vespera ,"meshweaver, government canyon bat cave ",3000,0,0,3000, wherever found
Arachnids,E,adelocosa anops ,"spider, kauai cave wolf or pe'e pe'e maka 'ole ",18129,0,0,18129, wherever found
Arachnids,E,microhexura montivaga ,"spider, spruce-fir moss ",43000,4004,0,47004, wherever found
Arachnids,E,neoleptoneta myopica ,"spider, tooth cave ",1500,200,0,1700, wherever found
Arachnids,E,neoleptoneta microps ,"spider, government canyon bat cave ",3000,0,0,3000, wherever found
Arachnids,E,cicurina baronia ,"meshweaver, robber baron cave ",3000,0,0,3000, wherever found
Arachnids,E,cicurina madla ,"meshweaver, madla's cave ",3000,200,0,3200, wherever found
Arachnids,E,cicurina venii ,"meshweaver, braken bat cave ",2500,0,0,2500, wherever found
Arachnids,E,tartarocreagris texana ,"pseudoscorpion, tooth cave ",1500,200,0,1700, wherever found
Arachnids,E,texella cokendolpheri ,"harvestman, cokendolpher cave ",2500,0,0,2500, wherever found
Arachnids,E,texella reyesi ,"harvestman, bone cave ",175000,2950,0,177950, wherever found
Arachnids,E,texella reddelli ,"harvestman, bee creek cave ",2500,200,0,2700, wherever found
Birds,E,quail ,"bobwhite, masked ",245164,10600,2687,258451,
Birds,E,anas laysanensis ,"duck, laysan ",43705,111178,0,154883, wherever found
Birds,E,harpia harpyja ,"eagle, harpy ",130000,0,0,130000, wherever found
Birds,T,somateria fischeri ,"eider, spectacled ",849500,130058,0,979558, wherever found
Birds,T,polysticta stelleri ,"eider, steller's ",604000,154512,0,758512, ak breeding pop.
Birds,E,chasiempis ibidis ,"elepaio, oahu ",35657,140567,0,176224, wherever found
Birds,E,falco femoralis septentrionalis ,"falcon, northern aplomado ",0,215059,0,215059," wherever found, except where listed as an experimental population"
Birds,EXPN,falco femoralis septentrionalis ,"falcon, northern aplomado ",118700,37900,1500,158100, u.s.a 
Birds,E,honeycreeper ,"finch, laysan ",12271,0,0,12271,
Birds,E,honeycreeper ,"finch, nihoa ",16327,0,0,16327,
Birds,E,empidonax traillii extimus ,"flycatcher, southwestern willow ",461246,8442027,35691,8938964, wherever found
Birds,E,gallinula galeata sandvicensis ,"gallinule, hawaiian common ",118020,521869,0,639889, wherever found
Birds,E,gallicolumba stairi ,"ground-dove, friendly ",226,500,0,726, american samoa dps
Birds,E,branta ,"goose, hawaiian ",1166799,872539,0,2039338,
Birds,E,koloa ,"duck, hawaiian ",90507,681330,0,771837,
Birds,E,'lo ,"hawk, hawaiian ",72900,44600,0,117500,
Birds,E,buteo platypterus brunnescens ,"hawk, puerto rican broad-winged ",35500,15000,0,50500, wherever found
Birds,E,accipiter striatus venator ,"hawk, puerto rican sharp-shinned ",36000,30000,0,66000, wherever found
Birds,E,akohekohe crested ,"honeycreeper, ",39896,35251,0,75147,
Birds,T,eremophila alpestris strigata ,"horned lark, streaked ",581345,1085496,2000,1668841, wherever found
Birds,E,halcyon cinnamomina cinnamomina ,"kingfisher, guam micronesian ",200467,209074,0,409541, wherever found
Birds,E,rostrhamus sociabilis plumbeus ,"kite, everglade snail ",420000,982696,74362,1477058, wherever found
Birds,T,calidris canutus rufa ,"knot, red ",465290,507323,50060,1022673, wherever found
Birds,E,megapodius laperouse ,"megapode, micronesian ",36574,15179,0,51753, wherever found
Birds,T,polioptila californica californica ,"gnatcatcher, coastal california ",804724,1187536,0,1992260, wherever found
Birds,E,numenius borealis ,"curlew, eskimo ",500,1200,0,1700, wherever found
Birds,T,coccyzus americanus ,"cuckoo, yellow-billed ",561378,4785947,34262,5381587, western u.s. dps
Birds,T,polyborus plancus audubonii ,"caracara, audubon's crested ",212500,685745,0,898245, fl pop.
Birds,E,agelaius xanthomus ,"blackbird, yellow-shouldered ",84500,25000,0,109500, wherever found
Birds,E,phoebastria ,"albatross, short-tailed ",141525,43386,0,184911,
Birds,E,oreomystis bairdi ,akikiki ,328831,64215,0,393046, wherever found
Birds,E,old world warbler ,"millerbird, nihoa ",46747,0,0,46747,
Birds,E,hemignathus wilsoni ,akiapolaau ,42585,26635,0,69220, wherever found
Birds,E,gymnogyps californianus ,"condor, california ",3140711,708674,0,3849385," u.s.a. only, except where listed as an experimental population"
Birds,EXPN,gymnogyps californianus ,"condor, california ",77830,88335,252240,418405, u.s.a. 
Birds,E,fulica americana alai ,"coot, hawaiian ",675699,682064,0,1357763, wherever found
Birds,E,grus nigricollis ,"crane, black-necked ",0,40,0,40, wherever found
Birds,E,grus monacha ,"crane, hooded ",0,40,0,40, wherever found
Birds,E,grus japonensis ,"crane, japanese ",0,20,0,20, wherever found
Birds,E,grus canadensis pulla ,"crane, mississippi sandhill ",686000,16013,0,702013, wherever found
Birds,E,grus vipio ,"crane, white-naped ",0,40,0,40, wherever found
Birds,E,grus americana ,"crane, whooping ",857025,224274,12700,1093999," wherever found, except where listed as an experimental population"
Birds,EXPN,grus americana ,"crane, whooping ",46500,227850,14666,289016, u.s.a. 
Birds,EXPN,grus americana ,"crane, whooping ",900,1292304,0,1293204, u.s.a. 
Birds,EXPN,grus americana ,"crane, whooping ",76000,215250,0,291250, u.s.a 
Birds,E,oreomystis mana ,"creeper, hawaii ",51858,26635,0,78493, wherever found
Birds,E,paroreomyza flammea ,"creeper, molokai ",3390,0,0,3390, wherever found
Birds,E,paroreomyza maculata ,"creeper, oahu ",14220,0,0,14220, wherever found
Birds,E,'alala ,"crow, hawaiian ",1259686,25000,0,1284686,
Birds,E,aga ,"crow, mariana ",956075,240825,0,1196900,
Birds,E,corvus leucognaphalus ,"crow, white-necked ",1500,0,0,1500, wherever found
Birds,E,crax alberti ,"curassow, blue-billed ",0,9100,0,9100, wherever found
Birds,E,gallinula chloropus guami ,"moorhen, mariana common ",49346,105342,0,154688, wherever wherever found
Birds,T,aphelocoma coerulescens ,"scrub-jay, florida ",524000,1158600,124496,1807096, wherever found
Birds,E,caprimulgus noctitherus ,"nightjar, puerto rican ",8500,0,0,8500, wherever found
Birds,T,amphispiza belli clementeae ,"sparrow, san clemente sage ",20809,804173,0,824982, wherever found
Birds,E,himantopus mexicanus knudseni ,"stilt, hawaiian ",670212,759100,0,1429312, wherever found
Birds,T,mycteria americana ,"stork, wood ",330500,1612131,30000,1972631," al, fl, ga, ms, nc, sc"
Birds,E,oceanodroma castro ,"storm-petrel, band-rumped ",16180,219431,0,235611, usa 
Birds,E,aerodramus vanikorensis bartschi ,"swiftlet, mariana gray ",28912,563489,0,592401, wherever found
Birds,E,sterna antillarum browni ,"tern, california least ",722133,1996203,0,2718336, wherever found
Birds,E,sterna antillarum ,"tern, least ",344321,5367349,55701,5767371, interior pop.
Birds,E,sterna dougallii dougallii ,"tern, roseate ",503720,113006,42000,658726, northeast u.s. nesting pop.
Birds,T,sterna dougallii dougallii ,"tern, roseate ",25500,216343,0,241843, western hemisphere except ne u.s.
Birds,E,kamao ,"thrush, large kauai ",348,0,0,348,
Birds,E,myadestes lanaiensis rutha ,"thrush, molokai ",15680,0,0,15680, wherever found
Birds,E,ammodramus savannarum floridanus ,"sparrow, florida grasshopper ",244000,234624,79954,558578, wherever found
Birds,E,puaiohi ,"thrush, small kauai ",98886,5345,0,104231,
Birds,E,vireo atricapilla ,"vireo, black-capped ",156600,296440,4500,457540, wherever found
Birds,E,vireo bellii pusillus ,"vireo, least bell's ",823179,1567201,0,2390380, wherever found
Birds,T,setophaga angelae ,"warbler, elfin-woods ",3000,1000,0,4000, wherever found
Birds,E,setophaga kirtlandii ,"warbler, kirtland's ",177000,99446,300,276746,
Birds,E,old world warbler ,"warbler, nightingale reed ",137864,0,0,137864,
Birds,E,"wood, bachman's ",warbler ,1500,0,0,1500,
Birds,E,"wood, golden",warbler ,232500,597200,0,829700,cheeked 
Birds,E,zosterops conspicillatus conspicillatus ,"white-eye, bridled ",304,0,0,304, wherever found
Birds,E,zosterops rotensis ,"white-eye, rota bridled ",16272,0,0,16272, wherever found
Birds,E,campephilus principalis ,"woodpecker, ivory-billed ",3000,5200,200,8400, wherever found
Birds,E,picoides borealis ,"woodpecker, red-cockaded ",1718800,10866578,181805,12767183, wherever found
Birds,T,pipilo crissalis eremophilus ,"towhee, inyo california ",9003,129515,0,138518, wherever found
Birds,T,brachyramphus marmoratus ,"murrelet, marbled ",2514505,2586499,109100,5210104, u.s.a. 
Birds,E,ammodramus maritimus mirabilis ,"sparrow, cape sable seaside ",478000,658840,0,1136840, wherever found
Birds,T,puffinus auricularis newelli ,"shearwater, newell's townsend's ",394341,142305,0,536646, wherever found
Birds,E,hemignathus hanapepe ,"nukupuu, kauai ",16248,0,0,16248, wherever found
Birds,E,hemignathus affinis ,"nukupuu, maui ",19019,0,0,19019, wherever found
Birds,E,honeyeater ,"`o`o, kauai ",1362,0,0,1362,
Birds,E,honeycreeper ,`o`u ,6309,0,0,6309,
Birds,T,strix occidentalis lucida ,"owl, mexican spotted ",95604,637823,500,733927, wherever found
Birds,T,strix occidentalis caurina ,"owl, northern spotted ",6610558,5241917,2200,11854675, wherever found
Birds,E,honeycreeper ,palila ,1798316,10000,0,1808316,
Birds,E,kiwikiu ,"parrotbill, maui ",105782,54851,0,160633,
Birds,E,amazona vittata ,"parrot, puerto rican ",1445000,0,0,1445000, wherever found
Birds,E,rhynchopsitta pachyrhyncha ,"parrot, thick-billed ",1000,0,0,1000, wherever found
Birds,E,pterodroma cahow ,"petrel, bermuda ",0,10118,0,10118, wherever found
Birds,E,lanius ludovicianus mearnsi ,"shrike, san clemente loggerhead ",28619,2383719,0,2412338, wherever found
Birds,E,columba inornata wetmorei ,"pigeon, puerto rican plain ",9500,0,0,9500, wherever found
Birds,T,charadrius melodus ,"plover, piping ",1473747,7618744,432949,9525440, [atlantic coast and northern great plains populations] 
Birds,T,charadrius nivosus nivosus ,"plover, western snowy ",1689993,2893235,36200,4619428, pacific coast population dps
Birds,E,honeycreeper ,po`ouli ,2376,0,0,2376,
Birds,E,tympanuchus cupido attwateri ,"prairie-chicken, attwater's greater ",1278788,10700,0,1289488, wherever found
Birds,E,rallus longirostris obsoletus ,"rail, california clapper ",588015,391145,0,979160, wherever found
Birds,E,rallus owstoni ,"rail, guam ",274813,59026,0,333839," wherever found, except where listed as an experimental population"
Birds,EXPN,rallus owstoni ,"rail, guam ",54784,0,0,54784, rota
Birds,E,rallus longirostris levipes ,"rail, light-footed clapper ",161746,247919,0,409665, wherever found
Birds,E,rallus longirostris yumanensis ,"rail, yuma clapper ",351077,1796350,56771,2204198, wherever found
Birds,T,centrocercus minimus ,"sage-grouse, gunnison ",429873,2722479,430274,3582626, wherever found
Birds,E,honeycreeper ,"akialoa, kauai ",1362,0,0,1362,
Birds,E,charadrius melodus ,"plover, piping ",522200,123158,9947,655305, [great lakes watershed dps] 
Birds,E,loxops ochraceus ,"akepa, maui ",19290,36250,0,55540, wherever found
Birds,E,pterodroma sandwichensis ,"petrel, hawaiian ",936144,930578,0,1866722, wherever found
Birds,E,loxops caeruleirostris ,akekee ,236484,64215,0,300699, wherever found
Birds,E,loxops coccineus ,"akepa, hawaii ",50844,26635,0,77479, wherever found
Clams,E,alasmidonta heterodon ,"wedgemussel, dwarf ",345172,131067,8441,484680, wherever found
Clams,E,pearlymussel ,"wartyback, white ",5500,1208,800,7508,
Clams,E,mussel ,"threeridge, fat ",74500,131221,4000,209721,
Clams,E,elliptio steinstansana ,"spinymussel, tar river ",19000,1819,0,20819, wherever found
Clams,E,pleurobema collina ,"spinymussel, james ",144000,1700,0,145700, wherever found
Clams,E,elliptio spinosa ,"spinymussel, altamaha ",250,1500,2000,3750, wherever found
Clams,E,mussel ,spectaclecase ,116815,134748,17700,269263,
Clams,T,elliptio chipolaensis ,"slabshell, chipola ",8000,128508,0,136508, wherever found
Clams,T,hamiota australis ,"sandshell, southern ",4500,22161,0,26661, wherever found
Clams,E,mussel ,ring pink ,32500,26473,2000,60973,
Clams,E,epioblasma florentina walkeri ,"riffleshell, tan ",42500,1449,20000,63949,
Clams,E,epioblasma torulosa rangiana ,"riffleshell, northern ",94015,17650,5000,116665, wherever found
Clams,T,quadrula cylindrica cylindrica ,rabbitsfoot ,103375,50381,3810,157566, wherever found
Clams,EXPN,purple cat's paw pearlymussel ,purple cat's paw ,10000,3202,0,13202,
Clams,E,purple cat's paw pearlymussel ,purple cat's paw ,3000,3903,20000,26903,
Clams,E,lampsilis streckeri ,"pocketbook, speckled ",9000,100,1200,10300, wherever found 
Clams,E,lampsilis subangulata ,"pocketbook, shinyrayed ",24000,43499,5000,72499, wherever found
Clams,E,arkansia wheeleri ,"pocketbook, ouachita rock ",58000,3430,0,61430, wherever found
Clams,T,lampsilis altilis ,"pocketbook, finelined ",43500,2961,5000,51461, wherever found
Clams,E,potamilus capax ,"pocketbook, fat ",90500,66066,17350,173916, wherever found
Clams,E,pearlymussel ,"pimpleback, orangefoot ",42000,28733,2000,72733,
Clams,T,fusconaia burkei ,"pigtoe, tapered ",5000,16361,0,21361, wherever found
Clams,E,quadrula cylindrica strigillata ,"rabbitsfoot, rough ",19500,822,0,20322, wherever found
Clams,E,cyprogenia stegaria ,fanshell ,64815,42585,5800,113200, wherever found
Clams,E,alasmidonta atropurpurea ,"elktoe, cumberland ",17500,2780,12000,32280, wherever found
Clams,E,alasmidonta raveneliana ,"elktoe, appalachian ",40000,217462,0,257462, wherever found
Clams,E,epioblasma othcaloogensis ,"acornshell, southern ",1500,7742,0,9242, wherever found
Clams,T,mussel ,"bankclimber, purple ",168500,132521,5000,306021,
Clams,E,villosa choctawensis ,"bean, choctaw ",5000,36860,0,41860, wherever found
Clams,E,pearlymussel ,"bean, cumberland ",34000,2371,20000,56371,
Clams,EXPN,pearlymussel ,"bean, cumberland ",0,2423,0,2423,
Clams,E,villosa perpurpurea ,"bean, purple ",61000,620,0,61620, wherever found
Clams,E,villosa fabalis ,"bean, rayed ",25815,16583,6000,48398, wherever found
Clams,E,pearlymussel ,"blossom, green ",1700,403,0,2103,
Clams,E,pearlymussel ,"blossom, tubercled ",3315,4014,0,7329,
Clams,E,pearlymussel ,"blossom, turgid ",2000,400,0,2400,
Clams,EXPN,pearlymussel ,"blossom, turgid ",0,404,0,404,
Clams,E,pleurobema georgianum ,"pigtoe, southern ",42500,0,5000,47500, wherever found
Clams,E,pearlymussel ,"blossom, yellow ",0,202,0,202,
Clams,E,pearlymussel ,"catspaw, white ",1500,2478,0,3978,
Clams,E,pleurobema clava ,clubshell ,37970,51336,11000,100306, wherever found; except where listed as experimental populations
Clams,E,pleurobema curtum ,"clubshell, black ",0,7425,0,7425, wherever found
Clams,E,pleurobema perovatum ,"clubshell, ovate ",4500,10802,2500,17802, wherever found
Clams,E,pleurobema decisum ,"clubshell, southern ",6000,15066,3000,24066, wherever found
Clams,E,epioblasma brevidens ,"combshell, cumberlandian ",30500,8390,20000,58890, wherever found; except where listed as experimental populations
Clams,EXPN,epioblasma brevidens ,"combshell, cumberlandian ",0,2222,0,2222, al; free
Clams,EXPN,epioblasma brevidens ,"combshell, cumberlandian ",0,0,5700,5700, u.s.a. 
Clams,E,epioblasma penita ,"combshell, southern ",31500,7125,1000,39625, wherever found
Clams,E,epioblasma metastriata ,"combshell, upland ",9500,3019,1000,13519, wherever found
Clams,E,fusconaia rotulata ,"ebonyshell, round ",6500,21800,0,28300, wherever found
Clams,EXPN,pearlymussel ,"blossom, yellow ",1000,0,0,1000,
Clams,EXPN,fusconaia cor ,"pigtoe, shiny ",0,130500,0,130500, u.s.a. 
Clams,EXPN,pleurobema clava ,clubshell ,21500,404,0,21904, al; free
Clams,E,fusconaia cor ,"pigtoe, shiny ",10000,620,0,10620, wherever found; except where listed as experimental populations
Clams,EXPN,epioblasma capsaeformis ,"mussel, oyster ",0,2020,0,2020, al; free
Clams,E,epioblasma capsaeformis ,"mussel, oyster ",32500,2591,0,35091, wherever found; except where listed as experimental populations
Clams,E,pearlymussel ,"mucket, pink ",419415,132979,32900,585294,
Clams,T,lampsilis perovalis ,"mucket, orangenacre ",5000,10403,0,15403, wherever found
Clams,E,lampsilis rafinesqueana ,"mucket, neosho ",120928,144011,100,265039, wherever found
Clams,EXPN,pearlymussel ,"monkeyface, cumberland ",14000,0,0,14000,
Clams,E,pearlymussel ,"monkeyface, cumberland ",2000,131322,0,133322,
Clams,EXPN,pearlymussel ,"monkeyface, appalachian ",0,422,0,422,
Clams,E,pearlymussel ,"monkeyface, appalachian ",18000,400,0,18400,
Clams,T,medionidus walkeri ,"moccasinshell, suwannee ",122000,21700,5000,148700, wherever found
Clams,E,medionidus simpsonianus ,"moccasinshell, ochlockonee ",11500,21800,1000,34300, wherever found
Clams,E,medionidus penicillatus ,"moccasinshell, gulf ",26500,27400,2500,56400, wherever found
Clams,E,medionidus parvulus ,"moccasinshell, coosa ",42500,0,1000,43500, wherever found
Clams,T,medionidus acutissimus ,"moccasinshell, alabama ",42500,2382,3000,47882, wherever found
Clams,EXPN,quadrula fragosa ,"mapleleaf, winged ",44000,0,0,44000, u.s.a. 
Clams,E,pearlymussel ,"lilliput, pale ",4500,400,0,4900,
Clams,EXPN,lampsilis virescens ,"lampmussel, alabama ",0,0,5700,5700, al; free
Clams,E,lampsilis virescens ,"lampmussel, alabama ",7500,400,0,7900, wherever found; except where listed as experimental populations
Clams,E,ptychobranchus greenii ,"kidneyshell, triangular ",44000,4682,2000,50682, wherever found
Clams,E,ptychobranchus jonesi ,"kidneyshell, southern ",8500,37843,0,46343, wherever found
Clams,E,ptychobranchus subtentum ,"kidneyshell, fluted ",24500,5307,5700,35507, wherever found
Clams,E,pearlymussel ,higgins eye ,245000,446011,5000,696011,
Clams,T,potamilus inflatus ,"heelsplitter, inflated ",31500,23437,0,54937, wherever found
Clams,E,lasmigona decorata ,"heelsplitter, carolina ",406000,53489,0,459489, wherever found
Clams,T,lampsilis powellii ,"fatmucket, arkansas ",8500,2545,2900,13945, wherever found
Clams,EXPN,cyprogenia stegaria ,fanshell ,0,1808,0,1808, u.s.a. 
Clams,EXPN,fusconaia cor ,"pigtoe, shiny ",0,606,0,606, al; free
Clams,EXPN,epioblasma capsaeformis ,"mussel, oyster ",0,0,5700,5700, u.s.a. 
Clams,E,leptodea leptodon ,"mussel, scaleshell ",50000,27158,1000,78158, wherever found
Clams,E,quadrula fragosa ,"mapleleaf, winged ",188000,100507,0,288507," wherever found, except where listed as an experimental population"
Clams,EXPN,fusconaia cuneolus ,"pigtoe, finerayed ",0,1010,0,1010, al; free
Clams,E,epioblasma triquetra ,"mussel, snuffbox ",79937,50712,7600,138249, wherever found
Clams,E,margaritifera marrianae ,"pearlshell, alabama ",9500,0,0,9500, wherever found
Clams,T,margaritifera hembeli ,"pearlshell, louisiana ",279000,13320,900,293220, wherever found
Clams,E,lemiox rimosus ,"pearlymussel, birdwing ",8000,620,5700,14320, wherever found; except where listed as experimental populations
Clams,EXPN,lemiox rimosus ,"pearlymussel, birdwing ",0,202,0,202, al; free
Clams,E,hemistena lata ,"pearlymussel, cracking ",19000,131120,0,150120, wherever found; except where listed as experimental populations
Clams,EXPN,hemistena lata ,"pearlymussel, cracking ",0,404,0,404, al; free
Clams,E,epioblasma florentina curtisii ,"pearlymussel, curtis ",200,0,0,200, wherever found
Clams,E,dromus dromas ,"pearlymussel, dromedary ",8500,2591,7700,18791, wherever found; except where listed as experimental populations
Clams,E,plethobasus cyphyus ,"mussel, sheepnose ",61015,134459,6800,202274, wherever found
Clams,EXPN,dromus dromas ,"pearlymussel, dromedary ",0,1212,0,1212, al; free
Clams,E,pleuronaia dolabelloides ,"pearlymussel, slabside ",13500,138649,0,152149, wherever found
Clams,EXPN,pleurobema plenum ,"pigtoe, rough ",0,1010,0,1010, u.s.a. 
Clams,E,pleurobema gibberum ,"pigtoe, cumberland ",2000,1814,0,3814, wherever found
Clams,E,pleurobema plenum ,"pigtoe, rough ",48000,29147,2800,79947, wherever found
Clams,E,pleurobema furvum ,"pigtoe, dark ",4500,120,0,4620, wherever found
Clams,E,fusconaia cuneolus ,"pigtoe, finerayed ",13500,131120,0,144620, wherever found; except where listed as experimental populations
Clams,T,pleurobema strodeanum ,"pigtoe, fuzzy ",17000,37059,0,54059, wherever found
Clams,E,pleurobema hanleyianum ,"pigtoe, georgia ",37500,199,3000,40699, wherever found
Clams,E,pleurobema taitianum ,"pigtoe, heavy ",3500,7324,0,10824, wherever found
Clams,E,pegias fabula ,"pearlymussel, littlewing ",18500,2275,5000,25775, wherever found
Clams,T,fusconaia escambia ,"pigtoe, narrow ",20000,21900,0,41900, wherever found
Clams,E,pleurobema pyriforme ,"pigtoe, oval ",18000,50294,5000,73294, wherever found
Conifers and Cycads,E,torreya taxifolia ,"torreya, florida ",6000,21700,8500,36200, wherever found
Conifers and Cycads,T,cycas micronesica ,fadang ,76379,697550,0,773929, wherever found
Conifers and Cycads,T,cupressus abramsiana ,"cypress, santa cruz ",10410,7200,0,17610, wherever found
Conifers and Cycads,T,cupressus goveniana ssp. goveniana ,"cypress, gowen ",6507,0,0,6507, wherever found
Corals,,orbicella franksi ,"coral, boulder star ",0,483618,0,483618, wherever found t
Corals,,acropora palmata ,"coral, elkhorn ",0,549410,0,549410, wherever found t
Corals,,orbicella annularis ,"coral, lobed star ",0,523628,0,523628, wherever found t
Corals,,orbicella faveolata ,"coral, mountainous star ",0,484138,0,484138, wherever found t
Corals,,dendrogyra cylindrus ,"coral, pillar ",0,537504,0,537504, wherever found t
Corals,,mycetophyllia ferox ,"coral, rough cactus ",0,523385,0,523385, wherever found t
Corals,,acropora cervicornis ,"coral, staghorn ",0,601866,0,601866, wherever found t
Corals,,acropora globiceps ,no common name ,0,702853,0,702853, wherever found t
Corals,,acropora retusa ,no common name ,0,344279,0,344279, wherever found t
Corals,T,acropora rudis ,no common name ,0,10000,0,10000, wherever found
Corals,T,acropora speciosa ,no common name ,0,350300,0,350300, wherever found
Corals,T,euphyllia paradivisa ,no common name ,0,350300,0,350300, wherever found
Corals,T,isopora crateriformis ,no common name ,0,350300,0,350300, wherever found
Corals,T,seriatopora aculeata ,no common name ,0,410419,0,410419, wherever found
Corals,,acropora jacquelinae ,no common name ,0,350300,0,350300, wherever found t
Crustaceans,E,vetericaris chaceorum ,"shrimp, anchialine pool ",13059,0,0,13059, wherever found
Crustaceans,E,palaemonias alabamae ,"shrimp, alabama cave ",1000,0,0,1000, wherever found
Crustaceans,E,branchinecta sandiegonensis ,"fairy shrimp, san diego ",83019,108529,0,191548, wherever found
Crustaceans,E,lepidurus packardi ,"tadpole shrimp, vernal pool ",507158,363293,0,870451, wherever found
Crustaceans,E,procaris hawaiana ,"shrimp, anchialine pool ",16101,0,0,16101, wherever found
Crustaceans,E,streptocephalus woottoni ,"fairy shrimp, riverside ",21996,5468,0,27464, wherever found
Crustaceans,T,branchinecta lynchi ,"fairy shrimp, vernal pool ",641441,807350,0,1448791, wherever found
Crustaceans,E,stygobromus hayi ,"amphipod, hay's spring ",4532,0,0,4532, wherever found
Crustaceans,E,gammarus acherondytes ,"amphipod, illinois cave ",3000,0,0,3000, wherever found
Crustaceans,E,spelaeorchestia koloana ,"amphipod, kauai cave ",18129,0,0,18129, wherever found
Crustaceans,E,gammarus desperatus ,"amphipod, noel's ",5500,2500,0,8000, wherever found
Crustaceans,E,stygobromus ,"amphipod, peck's cave ",10000,200,0,10200,
Crustaceans,E,gammarus pecos ,"amphipod, pecos ",3000,0,0,3000, wherever found
Crustaceans,E,gammarus hyalleloides ,"amphipod, diminutive ",3000,0,0,3000, wherever found
Crustaceans,E,cambarus aculabrum ,"crayfish, benton county cave ",3900,6000,100,10000, wherever found
Crustaceans,E,cambarus veteranus ,"crayfish, guyandotte river ",53982,0,0,53982, wherever found
Crustaceans,E,cambarus zophonastes ,"crayfish, hell creek cave ",3000,0,1200,4200, wherever found
Crustaceans,E,orconectes shoupi ,"crayfish, nashville ",79000,2730,0,81730, wherever found
Crustaceans,E,pacifastacus fortis ,"crayfish, shasta ",9900,10000,0,19900, wherever found
Crustaceans,E,branchinecta conservatio ,"fairy shrimp, conservancy ",154148,37420,0,191568, wherever found
Crustaceans,E,branchinecta longiantenna ,"fairy shrimp, longhorn ",28434,160600,0,189034, wherever found
Crustaceans,T,cambarus callainus ,"crayfish, big sandy ",100756,140,0,100896, wherever found
