Group,Status,Scientific Name,Inverted Common Name,FWS 2018,Other Fed 2018,States 2018,Total 2018,Area
Flowering Plants,T,echinocereus fendleri var. kuenzleri ,"cactus, kuenzler hedgehog ",27000,100386,0,127386, wherever found
Flowering Plants,T,coryphantha sneedii var. leei ,"cactus, lee pincushion ",15000,3000,0,18000, wherever found
Flowering Plants,T,echinomastus mariposensis ,"cactus, lloyd's mariposa ",1000,500,0,1500, wherever found
Flowering Plants,T,sclerocactus mesae,"cactus, mesa verde ",15300,30500,0,45800, verdae) 
Flowering Plants,E,coryphantha minima ,"cactus, nellie cory ",1000,0,0,1000, wherever found
Flowering Plants,E,echinocactus horizonthalonius var. nicholii ,"cactus, nichol's turk's head ",500,2100,0,2600, wherever found
Flowering Plants,T,sclerocactus brevispinus ,"cactus, pariette ",0,13579,0,13579, wherever found
Flowering Plants,E,pediocactus peeblesianus var. peeblesianus ,"cactus, peebles navajo ",300,2350,0,2650, wherever found
Flowering Plants,E,coryphantha scheeri var. robustispina ,"cactus, pima pineapple ",49845,50200,0,100045, wherever found
Flowering Plants,E,pediocactus despainii ,"cactus, san rafael ",0,20750,0,20750, wherever found
Flowering Plants,T,pediocactus ,"cactus, siler pincushion ",6500,20700,0,27200,
Flowering Plants,E,coryphantha sneedii var. sneedii ,"cactus, sneed pincushion ",7000,1500,0,8500, wherever found
Flowering Plants,E,astrophytum asterias ,"cactus, star ",22000,0,0,22000, wherever found
Flowering Plants,T,sclerocactus brevihamatus ssp. tobuschii ,"cactus, tobusch fishhook ",5000,2100,0,7100, wherever found
Flowering Plants,T,sclerocactus wetlandicus ,"cactus, uinta basin hookless ",1100,15992,0,17092, wherever found
Flowering Plants,T,pediocactus winkleri ,"cactus, winkler ",0,41500,0,41500, wherever found
Flowering Plants,E,sclerocactus wrightiae ,"cactus, wright fishhook ",0,109750,0,109750, wherever found
Flowering Plants,E,silene polypetala ,"campion, fringed ",0,1912,6700,8612, wherever found
Flowering Plants,E,callicarpa ampla ,capa rosa ,6000,0,0,6000, wherever found
Flowering Plants,T,silene spaldingii ,"catchfly, spalding's ",270645,64605,0,335250, wherever found
Flowering Plants,E,cryptantha crassipes ,"cat's-eye, terlingua creek ",500,0,0,500, wherever found
Flowering Plants,E,pediocactus knowltonii ,"cactus, knowlton's ",15300,17000,0,32300, wherever found
Flowering Plants,E,ceanothus ferrisae ,"ceanothus, coyote ",17200,100,0,17300, wherever found
Flowering Plants,E,pilosocereus robinii ,"cactus, key tree ",3500,1342,10500,15342, wherever found
Flowering Plants,E,pediocactus peeblesianus fickeiseniae ,"cactus, fickeisen plains ",800,24000,0,24800, wherever found
Flowering Plants,E,incl. irish hill ,"buckwheat, ione ",25700,2700,0,28400,
Flowering Plants,T,eriogonum longifolium var. gnaphalifolium ,"buckwheat, scrub ",5500,26426,8000,39926, wherever found
Flowering Plants,E,eriogonum ovalifolium var. williamsiae ,"buckwheat, steamboat ",38400,24193,0,62593, wherever found
Flowering Plants,T,sideroxylon reclinatum ssp. austrofloridense ,"bully, everglades ",0,100,200,300, wherever found
Flowering Plants,E,scirpus ancistrochaetus,"bulrush, northeastern ",75395,13440,8038,96873,
Flowering Plants,T,lespedeza leptostachya ,"bush-clover, prairie ",9000,3500,1500,14000, wherever found
Flowering Plants,E,malacothamnus clementinus ,"bush-mallow, san clemente island ",3500,158417,0,161917, wherever found
Flowering Plants,E,malacothamnus fasciculatus var. nesioticus ,"bush-mallow, santa cruz island ",0,6534,0,6534, wherever found
Flowering Plants,E,ranunculus aestivalis ,"buttercup, autumn ",0,1800,0,1800,
Flowering Plants,T,gaura neomexicana var. coloradensis ,"butterfly plant, colorado ",45000,39174,100,84274, wherever found
Flowering Plants,T,senecio layneae ,"butterweed, layne's ",17300,19250,0,36550, wherever found
Flowering Plants,T,pinguicula ionantha ,"butterwort, godfrey's ",1200,5600,1800,8600, wherever found
Flowering Plants,E,eryngium aristulatum var. parishii ,"button-celery, san diego ",8300,198390,0,206690, wherever found
Flowering Plants,E,echinomastus erectocentrus var. acunensis ,"cactus, acuna ",2000,15908,0,17908, wherever found
Flowering Plants,E,echinocereus triglochidiatus var. arizonicus ,"cactus, arizona hedgehog ",12000,17704,0,29704, wherever found
Flowering Plants,E,opuntia treleasei ,"cactus, bakersfield ",23000,2400,0,25400, wherever found
Flowering Plants,E,echinocereus reichenbachii var. albertii ,"cactus, black lace ",8000,0,8089,16089, wherever found
Flowering Plants,E,pediocactus bradyi ,"cactus, brady pincushion ",4500,1500,0,6000, wherever found
Flowering Plants,T,echinocereus chisoensis var. chisoensis ,"cactus, chisos mountain hedgehog ",1000,500,0,1500, wherever found
Flowering Plants,T,coryphantha robbinsorum ,"cactus, cochise pincushion ",4000,0,0,4000, wherever found
Flowering Plants,T,sclerocactus glaucus ,"cactus, colorado hookless ",13100,131633,1200,145933, wherever found
Flowering Plants,E,consolea corallicola ,"cactus, florida semaphore ",4500,2300,600,7400, wherever found
Flowering Plants,E,eriogonum ovalifolium var. vineum ,"buckwheat, cushenbury ",200,5300,0,5500, wherever found
Flowering Plants,E,ceanothus roderickii ,"ceanothus, pine hill ",4358,10050,0,14408, wherever found
Flowering Plants,E,achyranthes splendens var. rotundata ,"chaff-flower, round-leaved ",96856,0,0,96856, wherever found
Flowering Plants,E,hymenoxys texana ,"dawn-flower, texas prairie ",47000,5000,0,52000, wherever found
Flowering Plants,T,eriogonum codium ,"desert buckwheat, umtanum ",129037,0,0,129037, wherever found
Flowering Plants,E,thymophylla tephroleuca ,"dogweed, ashy ",8000,0,0,8000, wherever found
Flowering Plants,E,oxypolis canbyi ,"dropwort, canby's ",4514,5240,27400,37154, wherever found
Flowering Plants,T,dudleya abramsii ssp. parva ,"dudleya, conejo ",14300,300,0,14600, wherever found
Flowering Plants,T,dudleya cymosa ssp. marcescens ,"dudleya, marcescent ",14300,400,0,14700, wherever found
Flowering Plants,E,dudleya setchellii ,"dudleya, santa clara valley ",0,1400,0,1400, wherever found
Flowering Plants,T,dudleya cymosa ssp. ovatifolia ,"dudleya, santa monica mountains ",17200,0,0,17200, wherever found
Flowering Plants,T,dudleya verityi ,"dudleya, verity's ",37400,0,0,37400, wherever found
Flowering Plants,T,hesperolinon congestum ,"dwarf-flax, marin ",11200,2200,0,13400, wherever found
Flowering Plants,E,pseudognaphalium sandwicensium var. molokaiense ,`ena`ena ,5701,500,0,6201, wherever found
Flowering Plants,E,solanum drymophilum ,erubia ,7000,300,0,7300, wherever found
Flowering Plants,E,oenothera deltoides ssp. howellii ,"evening-primrose, antioch dunes ",129600,1700,0,131300, wherever found
Flowering Plants,T,camissonia benitensis ,"evening-primrose, san benito ",0,31000,0,31000, wherever found
Flowering Plants,E,festuca ligulata ,"fescue, guadalupe ",5000,500,0,5500, wherever found
Flowering Plants,E,amsinckia grandiflora ,"fiddleneck, large-flowered ",16600,203163,0,219763, wherever found
Flowering Plants,E,fremontodendron mexicanum ,"flannelbush, mexican ",300,26600,0,26900, wherever found
Flowering Plants,E,fremontodendron californicum ssp. decumbens ,"flannelbush, pine hill ",0,15550,0,15550, wherever found
Flowering Plants,E,linum carteri carteri ,"flax, carter's small-flowered ",1500,0,1300,2800, wherever found
Flowering Plants,E,linum arenicola ,"flax, sand ",0,0,1800,1800, wherever found
Flowering Plants,T,erigeron rhizomatus ,"fleabane, zuni ",15500,4907,0,20407, wherever found
Flowering Plants,E,erigeron decumbens ,"daisy, willamette ",112310,341517,0,453827, wherever found
Flowering Plants,T,centaurium namophilum ,"centaury, spring-loving ",20600,6000,0,26600, wherever found
Flowering Plants,T,erigeron parishii ,"daisy, parish's ",300,14200,0,14500, wherever found
Flowering Plants,T,cycladenia humilis var. jonesii ,"cycladenia, jones ",800,35030,0,35830, wherever found
Flowering Plants,E,schwalbea americana ,"chaffseed, american ",127749,531795,5600,665144, wherever found
Flowering Plants,E,sidalcea keckii ,"checker-mallow, keck's ",8500,7893,0,16393, wherever found
Flowering Plants,E,sidalcea oregana ssp. valida ,"checker-mallow, kenwood marsh ",1700,200,0,1900, wherever found
Flowering Plants,T,sidalcea nelsoniana ,"checker-mallow, nelson's ",218450,152500,0,370950, wherever found
Flowering Plants,E,sidalcea pedata ,"checker-mallow, pedate ",0,300,0,300, wherever found
Flowering Plants,E,sidalcea oregana var. calva ,"checkermallow, wenatchee mountains ",193000,6000,0,199000, wherever found
Flowering Plants,T,harrisia portoricensis ,"chumbo, higo ",11500,0,0,11500, wherever found
Flowering Plants,E,pleodendron macranthum ,chupacallos ,6500,0,0,6500, wherever found
Flowering Plants,E,clarkia speciosa ssp. immaculata ,"clarkia, pismo ",0,300,0,300, wherever found
Flowering Plants,E,clarkia franciscana ,"clarkia, presidio ",9400,2200,0,11600, wherever found
Flowering Plants,T,clarkia springvillensis ,"clarkia, springville ",11500,8819,0,20319, wherever found
Flowering Plants,E,purshia ,"cliffrose, arizona ",4000,13000,0,17000,
Flowering Plants,E,trifolium trichocalyx ,"clover, monterey ",1750,400,0,2150, wherever found
Flowering Plants,E,trifolium stoloniferum ,"clover, running buffalo ",95842,72218,8858,176918,
Flowering Plants,E,trifolium amoenum ,"clover, showy indian ",17300,3200,0,20500, wherever found
Flowering Plants,T,stahlia monosperma ,cobana negra ,15500,0,0,15500, wherever found
Flowering Plants,E,echinacea laevigata ,"coneflower, smooth ",30500,158366,11400,200266,
Flowering Plants,T,coryphantha ramillosa ,"cory cactus, bunched ",1000,500,0,1500, wherever found
Flowering Plants,T,digitaria pauciflora ,"crabgrass, florida pineland ",0,1100,200,1300, wherever found
Flowering Plants,T,verbesina dissita ,"crownbeard, big-leaved ",0,300,0,300, wherever found
Flowering Plants,E,atriplex coronata var. notatior ,"crownscale, san jacinto valley ",8100,200,0,8300, wherever found
Flowering Plants,T,hymenoxys herbacea ,"daisy, lakeside ",1600,3076,0,4676, wherever found
Flowering Plants,T,brodiaea filifolia ,"brodiaea, thread-leaved ",245600,166868,0,412468, wherever found
Flowering Plants,T,brodiaea pallida ,"brodiaea, chinese camp ",49900,3800,0,53700, wherever found
Flowering Plants,E,brickellia mosieri ,"brickell-bush, florida ",0,0,1300,1300, wherever found
Flowering Plants,E,melicope reflexa ,alani ,7736,0,0,7736, wherever found
Flowering Plants,E,melicope saint,alani ,5417,1792,0,7209,johnii) 
Flowering Plants,E,melicope zahlbruckneri ,alani ,5833,1973,0,7806, wherever found
Flowering Plants,E,plagiobothrys strictus ,"allocarya, calistoga ",10000,300,0,10300, wherever found
Flowering Plants,E,alopecurus aequalis var. sonomensis ,"alopecurus, sonoma ",4620,3400,0,8020, wherever found
Flowering Plants,T,amaranthus pumilus ,"amaranth, seabeach ",119133,162660,0,281793, wherever found
Flowering Plants,E,ambrosia pumila ,"ambrosia, san diego ",26000,163000,0,189000, wherever found
Flowering Plants,E,ambrosia cheiranthifolia ,"ambrosia, south texas ",26500,0,0,26500, wherever found
Flowering Plants,T,chlorogalum purpureum ,"amole, purple ",19000,106097,0,125097, wherever found
Flowering Plants,T,amphianthus pusillus ,"amphianthus, little ",0,0,2000,2000, wherever found
Flowering Plants,E,lepidium arbuscula ,`anaunau ,5602,1792,0,7394, wherever found
Flowering Plants,E,sicyos albus ,`anunu ,16007,4973,0,20980, wherever found 
Flowering Plants,E,sicyos macrophyllus ,`anunu ,8509,6000,0,14509, wherever found
Flowering Plants,E,psychotria malaspinae ,aplokating-palaoan ,28470,0,0,28470, wherever found
Flowering Plants,E,sagittaria fasciculata ,"arrowhead, bunched ",18000,0,4100,22100, wherever found
Flowering Plants,T,boltonia decurrens ,"aster, decurrent false ",15200,56044,0,71244, wherever found
Flowering Plants,E,chrysopsis floridana ,"aster, florida golden ",8000,0,29000,37000, wherever found
Flowering Plants,E,pityopsis ruthii ,"aster, ruth's golden ",14000,7000,0,21000, wherever found
Flowering Plants,E,oxytheca parishii var. goodmaniana ,"oxytheca, cushenbury ",230,61800,0,62030, wherever found
Flowering Plants,E,isodendrion laurifolium ,aupaka ,12515,0,0,12515, wherever found
Flowering Plants,T,isodendrion longifolium ,aupaka ,18257,0,0,18257, wherever found
Flowering Plants,E,melicope quadrangularis ,alani ,8459,0,0,8459, wherever found
Flowering Plants,E,geum radiatum ,"avens, spreading ",6000,14475,400,20875, wherever found
Flowering Plants,E,melicope puberula ,alani ,9669,0,0,9669, wherever found
Flowering Plants,E,melicope pallida ,alani ,5417,0,0,5417, wherever found
Flowering Plants,E,euphorbia kuwaleana ,`akoko ,7736,1792,0,9528, wherever found
Flowering Plants,E,euphorbia remyi var. kauaiensis ,`akoko ,5417,0,0,5417, wherever found
Flowering Plants,E,euphorbia remyi var. remyi ,`akoko ,8083,0,0,8083, wherever found
Flowering Plants,E,euphorbia rockii ,`akoko ,5754,0,0,5754, wherever found
Flowering Plants,E,euphorbia halemanui ,'akoko ,7736,0,0,7736, wherever found
Flowering Plants,E,euphorbia skottsbergii var. skottsbergii ,"`akoko, ewa plains ",96575,1561,0,98136, wherever found
Flowering Plants,E,cyanea tritomantha ,`aku ,13520,1973,0,15493, wherever found
Flowering Plants,E,cyanea platyphylla ,`aku`aku ,8326,0,0,8326, wherever found
Flowering Plants,E,peperomia subpetiolata ,`ala `ala wai nui ,5599,0,0,5599, wherever found
Flowering Plants,E,melicope adscendens ,alani ,19768,0,0,19768, wherever found
Flowering Plants,E,melicope balloui ,alani ,13284,0,0,13284, wherever found
Flowering Plants,E,melicope christophersenii ,alani ,8073,1792,0,9865, wherever found
Flowering Plants,E,melicope degeneri ,alani ,5417,0,0,5417, wherever found
Flowering Plants,E,melicope haupuensis ,alani ,7736,0,0,7736, wherever found
Flowering Plants,E,melicope hiiakae ,alani ,7736,0,0,7736, wherever found
Flowering Plants,E,melicope knudsenii ,alani ,19044,0,0,19044, wherever found
Flowering Plants,E,melicope lydgatei ,alani ,8073,0,0,8073, wherever found
Flowering Plants,E,melicope makahae ,alani ,8073,0,0,8073, wherever found
Flowering Plants,E,melicope mucronulata ,alani ,8459,0,0,8459, wherever found
Flowering Plants,E,melicope munroi ,alani ,97728,0,0,97728, wherever found
Flowering Plants,E,melicope ovalis ,alani ,14036,36000,0,50036, wherever found
Flowering Plants,E,melicope paniculata ,alani ,5417,0,0,5417, wherever found
Flowering Plants,E,euphorbia haeleeleana ,`akoko ,8073,0,0,8073, wherever found
Flowering Plants,E,canavalia molokaiensis ,`awikiwiki ,8712,5000,0,13712, wherever found
Flowering Plants,E,canavalia pubescens ,`awikiwiki ,9148,0,0,9148, wherever wherever found
Flowering Plants,T,lesquerella congesta ,"bladderpod, dudley bluffs ",5300,16000,1450,22750, wherever found
Flowering Plants,E,lesquerella tumulosa ,"bladderpod, kodachrome ",0,1650,0,1650, wherever found
Flowering Plants,T,lesquerella lyrata ,"bladderpod, lyrate ",2500,0,0,2500, wherever found
Flowering Plants,T,physaria filiformis ,"bladderpod, missouri ",5000,45142,2000,52142, wherever found
Flowering Plants,E,lesquerella kingii ssp. bernardina ,"bladderpod, san bernardino mountains ",0,100,0,100, wherever found
Flowering Plants,E,physaria globosa ,"bladderpod, short's ",17500,25843,1300,44643, wherever found
Flowering Plants,E,lesquerella perforata ,"bladderpod, spring creek ",2000,1660,0,3660, wherever found
Flowering Plants,E,lesquerella pallida ,"bladderpod, white ",3000,0,0,3000, wherever found
Flowering Plants,T,physaria douglasii ssp. tuplashensis ,"bladderpod, white bluffs ",129037,0,0,129037, wherever found
Flowering Plants,E,lesquerella thamnophila ,"bladderpod, zapata ",8000,0,0,8000, wherever found
Flowering Plants,T,mentzelia leucophylla ,"blazingstar, ash meadows ",15600,0,0,15600, wherever found
Flowering Plants,T,liatris helleri ,"blazingstar, heller's ",4500,5200,3200,12900, wherever found
Flowering Plants,E,liatris ohlingerae ,"blazingstar, scrub ",0,0,5100,5100, wherever found
Flowering Plants,E,poa sandvicensis ,"bluegrass, hawaiian ",5417,0,0,5417, wherever found
Flowering Plants,E,poa mannii ,"bluegrass, mann's ",5143,0,0,5143, wherever found
Flowering Plants,E,poa napensis ,"bluegrass, napa ",10600,200,0,10800, wherever found
Flowering Plants,E,poa atropurpurea ,"bluegrass, san bernardino ",4600,500,0,5100, wherever found
Flowering Plants,E,amsonia kearneyana ,"blue-star, kearney's ",11000,10900,0,21900, wherever found
Flowering Plants,E,hedyotis purpurea var. montana ,"bluet, roan mountain ",2900,2700,500,6100, wherever found
Flowering Plants,T,bonamia grandiflora ,"bonamia, florida ",6000,21700,3500,31200, wherever found
Flowering Plants,E,buxus vahlii ,"boxwood, vahl's ",9500,0,0,9500, wherever found
Flowering Plants,E,cardamine micranthera ,"bittercress, small-anthered ",9700,0,400,10100, wherever found
Flowering Plants,E,canavalia napaliensis ,`awikiwiki ,5417,0,0,5417, wherever found
Flowering Plants,T,macbridea alba ,"birds-in-a-nest, white ",1200,1100,1900,4200, wherever found
Flowering Plants,E,cordylanthus maritimus ssp. maritimus ,"bird's-beak, salt marsh ",27900,32884,0,60784, wherever found
Flowering Plants,E,schenkia sebaeoides ,awiwi ,7736,0,0,7736, wherever found 
Flowering Plants,E,kadua cookiana ,awiwi ,8796,0,0,8796, wherever found 
Flowering Plants,E,ayenia limitaris ,"ayenia, texas ",32500,0,0,32500, wherever found
Flowering Plants,T,baccharis vanessae ,"baccharis, encinitas ",2460,220300,0,222760, wherever found
Flowering Plants,T,marshallia mohrii ,"barbara's buttons, mohr's ",300,1677,4000,5977, wherever found
Flowering Plants,E,berberis pinnata ssp. insularis ,"barberry, island ",22100,10399,0,32499, wherever found
Flowering Plants,E,berberis nevinii ,"barberry, nevin's ",0,6700,0,6700, wherever found
Flowering Plants,E,trichilia triacantha ,bariaco ,7500,0,0,7500, wherever found
Flowering Plants,T,rhynchospora knieskernii ,"beaked-rush, knieskern's ",29987,14874,0,44861, wherever found
Flowering Plants,E,mucuna sloanei var. persericea ,"bean, sea ",8104,0,0,8104, wherever found
Flowering Plants,E,cordylanthus mollis ssp. mollis ,"bird's-beak, soft ",34400,25800,0,60200, wherever found
Flowering Plants,T,penstemon debilis ,"beardtongue, parachute ",6100,8800,0,14900, wherever found
Flowering Plants,E,penstemon penlandii ,"beardtongue, penland ",400,7000,0,7400, wherever found
Flowering Plants,E,nolina brittoniana ,"beargrass, britton's ",1200,21700,8900,31800, wherever found
Flowering Plants,E,arctomecon humilis ,"bear-poppy, dwarf ",0,30903,0,30903, wherever found
Flowering Plants,E,harperocallis flava ,"beauty, harper's ",2000,29700,300,32000, wherever found
Flowering Plants,E,galium californicum ssp. sierrae ,"bedstraw, el dorado ",1700,12450,0,14150, wherever found
Flowering Plants,E,galium buxifolium ,"bedstraw, island ",0,4356,0,4356, wherever found
Flowering Plants,E,campanula robinsiae ,"bellflower, brooksville ",0,0,6000,6000, wherever found
Flowering Plants,T,betula uber ,"birch, virginia round-leaf ",400,0,0,400, wherever found
Flowering Plants,E,cordylanthus palmatus ,"bird's beak, palmate-bracted ",10000,22992,0,32992, wherever found
Flowering Plants,E,cordylanthus tenuis ssp. capillaris ,"bird's-beak, pennell's ",1700,300,0,2000, wherever found
Flowering Plants,E,arenaria cumberlandensis ,"sandwort, cumberland ",23500,2851,0,26351, wherever found
Insects,E,drosophila differens ,"fly, hawaiian picture-wing ",12503,0,0,12503, wherever found
Insects,EXPN,nicrophorus americanus ,"beetle, american burying ",47500,9200,0,56700," ex pop, sw missouri"
Insects,E,drosophila tarphytrichia ,"fly, hawaiian picture-wing ",6320,0,0,6320, wherever found
Insects,E,drosophila substenoptera ,"fly, hawaiian picture-wing ",6320,0,0,6320, wherever found
Insects,E,drosophila sharpi ,"fly, hawaiian picture-wing ",6062,632,0,6694, wherever found
Insects,E,drosophila ochrobasis ,"fly, hawaiian picture-wing ",6419,0,0,6419, wherever found
Insects,E,drosophila obatai ,"fly, hawaiian picture-wing ",6320,0,0,6320, wherever found
Insects,E,drosophila musaphilia ,"fly, hawaiian picture-wing ",5983,632,0,6615, wherever found
Insects,T,drosophila mulli ,"fly, hawaiian picture-wing ",11322,0,0,11322, wherever found
Insects,E,drosophila heteroneura ,"fly, hawaiian picture-wing ",7433,0,0,7433, wherever found
Insects,E,trimerotropis infantilis ,"grasshopper, zayante band-winged ",2200,0,0,2200, wherever found
Insects,E,drosophila hemipeza ,"fly, hawaiian picture-wing ",94284,0,0,94284, wherever found
Insects,E,drosophila aglaia ,"fly, hawaiian picture-wing ",6320,0,0,6320, wherever found
Insects,E,rhaphiomidas terminatus abdominalis ,"fly, delhi sands flower-loving ",2163525,0,0,2163525, wherever found
Insects,E,somatochlora hineana ,"dragonfly, hine's emerald ",411400,20150,0,431550, wherever found
Insects,E,ischnura luta ,"damselfly, rota blue ",61836,0,0,61836, wherever found
Insects,E,megalagrion pacificum ,"damselfly, pacific hawaiian ",10475,5000,0,15475, wherever found
Insects,E,megalagrion xanthomelas ,"damselfly, orangeblack hawaiian ",22576,200,0,22776, wherever found
Insects,E,megalagrion oceanicum ,"damselfly, oceanic hawaiian ",6256,0,0,6256, wherever found
Insects,E,nicrophorus americanus ,"beetle, american burying ",556984,346663,164466,1068113," wherever found, except where listed as an experimental population"
Insects,E,drosophila digressa ,"fly, hawaiian picture-wing ",6419,0,0,6419, wherever found
Insects,E,megalagrion leptodemas ,"damselfly, crimson hawaiian ",6409,0,0,6409, wherever found
Insects,E,manduca blackburni ,"moth, blackburn's sphinx ",64920,121700,0,186620, wherever found
Insects,T,ambrysus amargosus ,"naucorid, ash meadows ",23400,0,0,23400, wherever found
Insects,E,hylaeus hilaris ,"yellow-faced bee, hilaris ",6419,0,0,6419, wherever found
Insects,E,hylaeus mana ,"yellow-faced bee, hawaiian ",6320,0,0,6320, wherever found
Insects,E,hylaeus longiceps ,"yellow-faced bee, hawaiian ",8784,0,0,8784, wherever found
Insects,E,hylaeus facilis ,"yellow-faced bee, easy ",8784,0,0,8784, wherever found
Insects,E,hylaeus assimulans ,"yellow-faced bee, assimulans ",27592,0,0,27592, wherever found
Insects,E,hylaeus anthracinus ,"yellow-faced bee, anthricinan ",62420,200,0,62620, wherever found
Insects,E,cicindela nevadica lincolniana ,"tiger beetle, salt creek ",55300,30617,25000,110917, wherever found
Insects,T,cicindela puritana ,"tiger beetle, puritan ",105349,7240,0,112589, wherever found
Insects,T,euproserpinus euterpe ,"moth, kern primrose sphinx ",2200,15368,0,17568, wherever found
Insects,E,cicindela ohlone ,"tiger beetle, ohlone ",49890,0,0,49890, wherever found
Insects,E,cicindelidia floridana ,"tiger beetle, miami ",3500,0,0,3500, wherever found
Insects,T,hesperia leonardus montana ,"skipper, pawnee montane ",4700,110,0,4810, wherever found
Insects,E,oarisma poweshiek ,"skipperling, poweshiek ",427700,34300,14980,476980, wherever found
Insects,E,pyrgus ruralis lagunae ,"skipper, laguna mountains ",10000,0,0,10000, wherever found
Insects,T,hesperia dacotae ,"skipper, dakota ",91200,122350,62100,275650, wherever found
Insects,E,pseudocopaeodes eunus obscurus ,"skipper, carson wandering ",28000,45075,0,73075, wherever found
Insects,E,drosophila neoclavisetae ,"picture-wing fly, hawaiian ",11489,0,0,11489, wherever found
Insects,E,drosophila montgomeryi ,"picture-wing fly, hawaiian ",6320,0,0,6320, wherever found
Insects,T,cicindela dorsalis dorsalis ,"tiger beetle, northeastern beach ",81432,3868,0,85300, wherever found
Insects,E,megalagrion nigrohamatum nigrolineatum ,"damselfly, blackline hawaiian ",7270,0,0,7270, wherever found
Insects,E,megalagrion nesiotes ,"damselfly, flying earwig hawaiian ",6692,0,0,6692, wherever found
Insects,E,boloria acrocnema ,"butterfly, uncompahgre fritillary ",8600,11600,0,20200, wherever found
Insects,E,whulge ,"checkerspot, taylor's ",431220,16682,64000,511902,
Insects,T,euphydryas editha bayensis ,"butterfly, bay checkerspot ",40425,203500,0,243925, wherever found
Insects,E,strymon acis bartrami ,"butterfly, bartram's hairstreak ",38500,30000,0,68500, wherever found
Insects,E,bombus affinis ,"bumble bee, rusty patched ",419154,32100,30000,481254, wherever found
Insects,T,desmocerus californicus dimorphus ,"beetle, valley elderberry longhorn ",468658,281970,0,750628, wherever found
Insects,E,rhadine persephone ,"beetle, tooth cave ground ",2500,0,0,2500, wherever found
Insects,E,rhadine infernalis ,"beetle, [no common name] ",5000,0,0,5000, wherever found
Insects,E,rhadine exilis ,"beetle, [no common name] ",5000,0,0,5000, wherever found
Insects,E,speyeria callippe callippe ,"butterfly, callippe silverspot ",61000,5600,0,66600, wherever found
Insects,E,polyphylla barbata ,"beetle, mount hermon june ",68697,0,0,68697, wherever found
Insects,E,brychius hungerfordi ,"beetle, hungerford's crawling water ",20000,0,0,20000, wherever found
Insects,E,batrisodes venyivi ,"beetle, helotes mold ",2500,0,0,2500, wherever found
Insects,T,elaphrus viridis ,"beetle, delta green ground ",15061,4100,0,19161, wherever found
Insects,E,heterelmis comalensis ,"beetle, comal springs riffle ",10000,840,0,10840, wherever found
Insects,E,stygoparnus comalensis ,"beetle, comal springs dryopid ",10000,0,5972,15972, wherever found
Insects,E,batrisodes texanus ,"beetle, coffin cave mold ",2500,0,0,2500, wherever found
Insects,E,dinacoma caseyi ,"beetle, casey's june ",360014,8052,0,368066, wherever found
Insects,NS,nicrophorus americanus ,"beetle, american burying ",11100,0,0,11100, ex
Insects,E,texamaurops reddelli ,"beetle, kretschmarr cave mold ",2500,0,0,2500, wherever found
Insects,E,euphilotes battoides allyni ,"butterfly, el segundo blue ",42042,0,0,42042, wherever found
Insects,E,speyeria zerene behrensii ,"butterfly, behren's silverspot ",39039,6500,0,45539, wherever found
Insects,E,anaea troglodyta floridalis ,"butterfly, florida leafwing ",23500,30000,0,53500, wherever found
Insects,E,euphilotes enoptes smithi ,"butterfly, smith's blue ",79800,6461,0,86261, wherever found
Insects,E,heraclides aristodemus ponceanus ,"butterfly, schaus swallowtail ",29000,12004,0,41004, wherever found
Insects,E,callophrys mossii bayensis ,"butterfly, san bruno elfin ",21714,7500,0,29214, wherever found
Insects,E,neonympha mitchellii francisci ,"butterfly, saint francis' satyr ",8000,288585,0,296585, wherever found
Insects,E,euphydryas editha quino ,"butterfly, quino checkerspot ",152000,860532,0,1012532,
Insects,E,glaucopsyche lygdamus palosverdesensis ,"butterfly, palos verdes blue ",1623,60522,0,62145, wherever found
Insects,E,icaricia icarioides fenderi ,"butterfly, fender's blue ",642560,265169,0,907729, wherever found
Insects,T,speyeria zerene hippolyta ,"butterfly, oregon silverspot ",462240,66671,0,528911, wherever found
Insects,E,speyeria zerene myrtleae ,"butterfly, myrtle's silverspot ",12000,0,0,12000, wherever found
Insects,EXPN,speyeria zerene hippolyta ,"butterfly, oregon silverspot ",4903,0,4000,8903, 
Insects,E,neonympha mitchellii mitchellii ,"butterfly, mitchell's satyr ",179000,9755,2300,191055, wherever found
Insects,E,icaricia icarioides missionensis ,"butterfly, mission blue ",36036,126600,0,162636, wherever found
Insects,E,cyclargus ,"butterfly, miami blue ",41500,100,0,41600,
Insects,E,vagrans egistina ,"butterfly, mariana wandering ",140965,4927,0,145892, wherever found
Insects,E,hypolimnas octocula marianensis ,"butterfly, mariana eight-spot ",67945,59749,0,127694, wherever found
Insects,E,lycaeides argyrognomon lotis ,"butterfly, lotis blue ",2500,0,0,2500, wherever found
Insects,E,apodemia mormo langei ,"butterfly, lange's metalmark ",184819,900,0,185719, wherever found
Insects,E,lycaeides melissa samuelis ,"butterfly, karner blue ",131400,425528,217654,774582, wherever found
Insects,E,icaricia ,"butterfly, mount charleston blue ",74725,0,0,74725,
Insects,E,hylaeus kuakea ,"yellow-faced bee, hawaiian ",6320,0,0,6320, wherever found
Lichens,E,cladonia perforata ,"cladonia, florida perforate ",3200,28200,7000,38400, wherever found
Lichens,E,gymnoderma lineare ,"lichen, rock gnome ",2400,0,600,3000, wherever found
